avgSessionDuration,shortSessionRatio,reopenCount,interSessionGap,dailyTotalTime,sessionsPerDay,nightCount,trend,label,source,weight,intensityScore,frustrationScore
55.6,0.049,0.0,29.28,500.0,14.0,5.0,63.72,Addicted,synthetic,1.0,146.356,0.16970253163910964
49.02,0.424,4.0,39.85,119.43,5.0,3.0,44.58,Frustrated,synthetic,1.0,59.868,0.37937510179891065
67.74,0.049,0.0,48.83,500.0,13.0,1.0,138.84,Addicted,synthetic,1.0,169.748,0.10232609773213767
35.08,0.348,4.0,18.0,53.63,3.0,4.0,41.7,Frustrated,synthetic,1.0,41.268,0.6788377654421176
61.25,0.037,1.0,199.2,127.67,8.0,5.0,38.19,Normal,synthetic,1.0,66.491,0.08972214731410225
113.49,0.034,0.0,15.84,489.48,5.0,5.0,101.9,Addicted,synthetic,1.0,178.86200000000002,0.22974151270500534
118.11,0.3,0.0,21.65,368.15,3.0,4.0,106.76,Addicted,synthetic,1.0,156.902,0.22579952922658494
54.93,0.333,2.0,181.74,105.29,9.0,4.0,7.91,Normal,synthetic,1.0,49.403000000000006,0.18928035282258704
59.62,0.306,1.0,75.76,134.68,5.0,1.0,11.24,Normal,synthetic,1.0,55.156000000000006,0.21700375256981275
78.04,0.017,0.0,25.52,500.0,13.0,4.0,83.07,Addicted,synthetic,1.0,160.137,0.1666933938405778
50.25,0.243,3.0,133.25,150.0,11.0,3.0,23.74,Normal,synthetic,1.0,60.222,0.17949262660854992
77.54,0.3,5.0,23.87,500.0,18.0,2.0,133.15,Addicted,synthetic,1.0,172.961,0.22371397898554382
53.27,0.331,3.0,67.78,149.34,9.0,1.0,-1.92,Normal,synthetic,1.0,51.60000000000001,0.2605188973660395
37.33,0.357,6.0,260.09,150.0,19.0,0.0,38.73,Normal,synthetic,1.0,56.551,0.2092659067106363
85.34,0.112,1.0,55.72,500.0,9.0,4.0,66.12,Addicted,synthetic,1.0,157.972,0.10924950121989287
50.4,0.071,1.0,30.84,500.0,15.0,2.0,70.72,Addicted,synthetic,1.0,143.376,0.17636963522777332
26.43,0.085,0.0,209.23,91.8,7.0,3.0,-1.24,Normal,synthetic,1.0,31.560000000000002,0.16961286768440587
55.73,0.071,1.0,47.96,393.86,6.0,5.0,62.74,Addicted,synthetic,1.0,124.88600000000001,0.14593137199329798
48.98,0.926,8.0,37.29,66.75,5.0,5.0,49.77,Frustrated,synthetic,1.0,52.873,0.6096324887046272
30.27,0.164,2.0,180.2,108.97,16.0,1.0,40.98,Normal,synthetic,1.0,47.196,0.1793766013540231
74.43,0.226,3.0,13.24,500.0,12.0,0.0,61.14,Addicted,synthetic,1.0,148.114,0.35488942012647695
17.82,0.3,5.0,55.84,98.44,11.0,1.0,36.2,Frustrated,synthetic,1.0,38.676,0.41593760023200244
30.03,1.0,7.0,67.58,41.31,4.0,3.0,-9.27,Frustrated,synthetic,1.0,20.493000000000002,0.7508507675196225
29.88,0.148,0.0,207.55,27.58,2.0,3.0,10.7,Normal,synthetic,1.0,23.677999999999997,0.18538770890484912
38.48,0.241,2.0,150.37,87.64,7.0,2.0,-5.27,Normal,synthetic,1.0,33.339,0.22628819117004506
48.49,0.905,20.0,27.55,209.6,18.0,3.0,7.18,Frustrated,synthetic,1.0,66.47,0.5756973759738993
41.99,0.5,6.0,178.1,98.33,10.0,3.0,-12.22,Normal,synthetic,1.0,35.79600000000001,0.3188389440439375
24.84,0.445,8.0,43.31,175.61,15.0,0.0,44.38,Frustrated,synthetic,1.0,58.37200000000001,0.401732283325066
57.15,0.107,1.0,61.29,150.0,13.0,2.0,-1.83,Normal,synthetic,1.0,54.311,0.18214044685095918
40.44,0.794,12.0,5.49,105.9,11.0,0.0,52.31,Frustrated,synthetic,1.0,53.04900000000001,1.3820783839369888
36.1,0.525,3.0,10.43,36.03,3.0,3.0,13.58,Frustrated,synthetic,1.0,28.720000000000002,1.0227294517250332
19.6,0.695,13.0,9.61,95.11,17.0,2.0,44.85,Frustrated,synthetic,1.0,42.31700000000001,1.0711132686390339
27.76,1.0,17.0,75.62,99.52,16.0,0.0,38.1,Frustrated,synthetic,1.0,42.438,0.5754056392711946
56.72,0.5,6.0,126.2,150.0,13.0,2.0,5.99,Normal,synthetic,1.0,56.485,0.2611309117267552
30.05,0.327,7.0,3.4,201.3,15.0,4.0,43.27,Frustrated,synthetic,1.0,69.26100000000001,1.5381580809388082
87.29,0.112,0.0,48.55,258.06,2.0,5.0,77.77,Addicted,synthetic,1.0,114.85900000000001,0.13326022703546025
11.05,0.607,12.0,5.32,105.71,19.0,3.0,9.33,Frustrated,synthetic,1.0,31.361,1.7103087586738361
42.59,0.5,2.0,87.68,83.38,4.0,3.0,23.91,Normal,synthetic,1.0,43.885000000000005,0.3193725293379023
34.8,0.267,0.0,141.31,27.97,2.0,4.0,0.4,Normal,synthetic,1.0,23.634,0.2227954885761776
36.27,0.368,5.0,77.36,89.13,10.0,3.0,36.39,Frustrated,synthetic,1.0,46.251000000000005,0.3108697703278076
34.48,0.407,2.0,77.06,39.81,4.0,5.0,-3.85,Frustrated,synthetic,1.0,25.599,0.3688693033129886
26.86,0.404,7.0,68.51,150.0,18.0,1.0,23.54,Normal,synthetic,1.0,48.806,0.3377037355185636
38.56,0.769,18.0,67.82,250.0,19.0,3.0,4.08,Frustrated,synthetic,1.0,69.648,0.4100070920375627
58.98,0.124,1.0,27.66,230.85,3.0,4.0,68.64,Addicted,synthetic,1.0,94.354,0.26189697634426845
98.71,0.199,1.0,2.19,500.0,8.0,5.0,55.59,Addicted,synthetic,1.0,161.161,1.250870075487969
15.78,0.447,4.0,45.35,16.76,3.0,3.0,18.57,Frustrated,synthetic,1.0,18.235,0.685565824805552
16.22,0.5,8.0,171.09,52.41,15.0,1.0,22.77,Normal,synthetic,1.0,24.801,0.45303897092991485
45.2,0.748,17.0,13.78,250.0,18.0,1.0,5.49,Frustrated,synthetic,1.0,70.727,0.7051710868634365
100.89,0.237,4.0,51.45,500.0,18.0,1.0,92.08,Addicted,synthetic,1.0,168.98000000000002,0.13196931214979468
63.18,0.11,0.0,41.08,419.06,9.0,4.0,55.38,Addicted,synthetic,1.0,129.698,0.14735317560428865
20.12,0.854,9.0,44.22,105.07,9.0,1.0,40.58,Frustrated,synthetic,1.0,42.236000000000004,0.6253234254394755
19.2,0.04,0.0,138.4,140.47,16.0,2.0,-21.9,Normal,synthetic,1.0,31.204,0.21627070322395647
18.0,0.494,3.0,253.37,21.91,5.0,1.0,19.17,Normal,synthetic,1.0,18.333000000000002,0.4417526200087206
28.17,1.0,12.0,46.66,61.76,8.0,3.0,48.94,Frustrated,synthetic,1.0,41.302,0.6819531268585923
42.65,0.339,9.0,41.69,250.0,18.0,2.0,36.13,Frustrated,synthetic,1.0,79.899,0.2997636274333086
46.5,0.063,1.0,40.04,150.46,1.0,0.0,55.64,Addicted,synthetic,1.0,65.384,0.2720488340254906
34.67,0.906,10.0,35.57,142.11,8.0,2.0,-19.41,Frustrated,synthetic,1.0,38.467000000000006,0.6679638153616543
43.99,0.29,4.0,268.88,150.0,12.0,3.0,14.75,Normal,synthetic,1.0,55.021,0.1864267506763073
31.85,0.28,1.0,174.01,61.37,3.0,2.0,-1.61,Normal,synthetic,1.0,26.531000000000002,0.2583597642008433
51.94,0.21,4.0,14.72,500.0,19.0,5.0,113.5,Addicted,synthetic,1.0,159.826,0.3175931393035501
17.99,0.251,2.0,268.21,69.52,9.0,2.0,1.76,Normal,synthetic,1.0,23.628,0.3038412820169028
23.42,0.227,3.0,151.36,105.89,12.0,1.0,28.24,Normal,synthetic,1.0,40.018,0.2535659948238107
37.02,0.45,8.0,241.72,150.0,16.0,2.0,47.06,Normal,synthetic,1.0,60.926,0.2473342833082466
48.36,0.149,1.0,19.68,252.09,4.0,0.0,52.94,Addicted,synthetic,1.0,85.644,0.35376649465901405
102.15,0.011,0.0,5.27,500.0,19.0,5.0,101.39,Addicted,synthetic,1.0,176.277,0.592711231728728
95.28,0.288,4.0,49.54,500.0,13.0,0.0,122.34,Addicted,synthetic,1.0,174.814,0.1445892233315793
10.52,0.249,2.0,187.26,30.93,7.0,2.0,24.5,Normal,synthetic,1.0,19.744,0.4488661231301888
49.86,0.167,1.0,232.96,17.43,1.0,3.0,-11.34,Normal,synthetic,1.0,23.028000000000002,0.2274601034943095
105.48,0.266,3.0,20.48,500.0,8.0,5.0,87.83,Addicted,synthetic,1.0,173.541,0.24233360079207797
64.82,0.021,0.0,101.94,150.0,18.0,2.0,9.89,Normal,synthetic,1.0,60.894999999999996,0.10271653515867667
41.9,0.429,7.0,20.83,250.0,14.0,3.0,28.6,Frustrated,synthetic,1.0,78.34,0.4456704219027376
41.78,0.33,5.0,69.29,150.0,17.0,5.0,21.58,Normal,synthetic,1.0,58.186,0.25718138124469997
40.76,0.846,10.0,60.91,198.8,9.0,2.0,38.76,Frustrated,synthetic,1.0,69.69200000000001,0.44398689076026826
32.4,0.741,11.0,58.9,80.13,10.0,5.0,18.08,Frustrated,synthetic,1.0,39.41,0.5351519885389977
20.61,0.921,11.0,34.17,57.68,8.0,1.0,44.92,Frustrated,synthetic,1.0,34.256,0.7718293215770106
99.15,0.089,1.0,29.4,500.0,13.0,5.0,39.58,Addicted,synthetic,1.0,156.534,0.16150809349714623
49.6,0.389,2.0,166.52,92.58,6.0,5.0,-13.67,Normal,synthetic,1.0,39.25500000000001,0.23843926996806186
56.94,0.5,7.0,126.88,150.0,15.0,2.0,-9.48,Normal,synthetic,1.0,51.932,0.2696833094256515
47.77,0.854,16.0,75.12,231.75,16.0,3.0,8.36,Frustrated,synthetic,1.0,70.96600000000001,0.40974488878705
22.03,0.249,1.0,282.38,70.3,7.0,1.0,34.28,Normal,synthetic,1.0,34.156000000000006,0.23936670840701704
44.33,0.486,4.0,5.07,97.58,4.0,5.0,7.03,Frustrated,synthetic,1.0,44.357,1.431027411538146
16.75,0.985,7.0,3.62,67.39,7.0,5.0,41.59,Frustrated,synthetic,1.0,37.655,2.1136931293292807
19.67,0.85,11.0,69.14,85.16,12.0,5.0,16.96,Frustrated,synthetic,1.0,34.988,0.594734304337751
27.2,0.139,1.0,191.27,91.47,8.0,4.0,-8.38,Normal,synthetic,1.0,30.66,0.20260706249154412
107.73,0.084,1.0,49.89,500.0,9.0,2.0,102.72,Addicted,synthetic,1.0,175.90800000000002,0.1024582957542106
19.25,0.733,6.0,29.84,25.73,3.0,5.0,-0.15,Frustrated,synthetic,1.0,17.801000000000002,0.915387033643458
49.6,0.683,8.0,72.87,78.18,7.0,2.0,5.89,Frustrated,synthetic,1.0,39.24300000000001,0.4693049818542427
83.46,0.134,0.0,27.56,430.73,7.0,3.0,127.02,Addicted,synthetic,1.0,160.63600000000002,0.17050589823368556
98.08,0.3,0.0,20.15,372.64,3.0,3.0,89.08,Addicted,synthetic,1.0,143.484,0.2538912847691937
118.42,0.241,4.0,36.64,500.0,13.0,3.0,73.36,Addicted,synthetic,1.0,172.376,0.16178477476012929
40.76,0.364,2.0,113.7,138.94,8.0,0.0,-4.23,Normal,synthetic,1.0,42.823,0.24842906479290544
10.99,0.433,1.0,111.39,10.63,2.0,3.0,-13.83,Normal,synthetic,1.0,5.373,0.6081291194013642
67.98,0.081,0.0,42.86,500.0,12.0,2.0,42.56,Addicted,synthetic,1.0,141.96,0.12991238162169566
47.29,0.094,0.0,65.55,70.4,3.0,0.0,-10.53,Normal,synthetic,1.0,29.837000000000003,0.20486906262122787
12.24,0.659,4.0,78.41,23.2,4.0,0.0,44.75,Frustrated,synthetic,1.0,22.961,0.6658156065479299
29.28,0.954,12.0,6.12,128.73,11.0,1.0,39.07,Frustrated,synthetic,1.0,50.179,1.3786846219003062
28.64,0.306,6.0,28.6,60.84,7.0,1.0,7.21,Frustrated,synthetic,1.0,26.787000000000003,0.5756825261024803
74.36,0.001,0.0,6.49,293.62,3.0,1.0,89.36,Addicted,synthetic,1.0,116.27600000000001,0.6420231745128746
30.23,0.867,15.0,68.62,112.48,13.0,2.0,7.74,Frustrated,synthetic,1.0,38.910000000000004,0.56832090756634
90.57,0.104,0.0,30.22,330.21,3.0,4.0,49.34,Addicted,synthetic,1.0,121.072,0.18111290617465153
12.82,0.701,14.0,11.8,76.48,17.0,4.0,9.43,Frustrated,synthetic,1.0,27.253,1.1564294406689248
95.92,0.295,4.0,9.67,500.0,13.0,4.0,74.23,Addicted,synthetic,1.0,164.637,0.430352192392642
33.93,0.309,1.0,225.29,65.18,6.0,4.0,5.76,Normal,synthetic,1.0,32.336,0.22324027821930043
72.77,0.3,5.0,29.68,500.0,16.0,0.0,89.82,Addicted,synthetic,1.0,156.054,0.21245180872681418
59.4,0.282,0.0,5.07,275.97,3.0,2.0,46.61,Addicted,synthetic,1.0,94.93700000000001,0.9297217170434698
13.72,0.839,9.0,48.39,38.19,9.0,4.0,52.71,Frustrated,synthetic,1.0,32.939,0.7130031564023902
34.52,0.726,10.0,18.48,86.29,12.0,0.0,-9.53,Frustrated,synthetic,1.0,28.207000000000004,0.8064347415086817
62.24,0.149,3.0,17.44,500.0,14.0,5.0,93.19,Addicted,synthetic,1.0,157.853,0.2705807014598052
63.82,0.167,1.0,21.66,161.95,1.0,4.0,51.04,Addicted,synthetic,1.0,77.23,0.37322440642969784
30.93,0.381,3.0,6.28,49.92,3.0,4.0,41.24,Frustrated,synthetic,1.0,38.728,1.2847085019478506
23.63,0.216,3.0,95.7,122.0,15.0,2.0,19.42,Normal,synthetic,1.0,41.678000000000004,0.26744885530413803
96.02,0.024,1.0,37.73,227.28,2.0,1.0,115.49,Addicted,synthetic,1.0,119.51100000000001,0.17060332230409733
74.41,0.162,2.0,55.82,447.51,8.0,1.0,87.1,Addicted,synthetic,1.0,146.39600000000002,0.13400468172124289
31.33,0.397,4.0,168.39,76.79,10.0,1.0,17.33,Normal,synthetic,1.0,34.089,0.2941603936018414
40.62,1.0,10.0,65.23,79.02,9.0,1.0,-5.93,Frustrated,synthetic,1.0,31.273000000000003,0.6072053037273809
71.25,0.271,3.0,6.63,500.0,11.0,1.0,117.92,Addicted,synthetic,1.0,164.876,0.57039116843896
58.09,0.5,8.0,116.7,150.0,15.0,4.0,-2.13,Normal,synthetic,1.0,56.59700000000001,0.2730927899852526
23.04,0.724,3.0,23.25,40.7,3.0,3.0,29.0,Frustrated,synthetic,1.0,29.055999999999997,0.7610343456345691
21.97,0.209,2.0,299.64,107.71,14.0,3.0,-3.88,Normal,synthetic,1.0,32.166000000000004,0.23244951282238926
34.7,0.954,7.0,38.25,47.16,5.0,4.0,21.63,Frustrated,synthetic,1.0,33.801,0.698092855303173
37.51,0.435,8.0,13.96,250.0,13.0,3.0,19.02,Frustrated,synthetic,1.0,73.71000000000001,0.598039282165275
49.15,0.411,4.0,103.05,82.31,8.0,2.0,20.17,Normal,synthetic,1.0,44.173,0.2834145417607831
47.2,0.5,8.0,127.86,150.0,15.0,0.0,-12.47,Normal,synthetic,1.0,45.139,0.30011999026746594
94.81,0.015,0.0,45.88,500.0,13.0,1.0,77.89,Addicted,synthetic,1.0,162.291,0.09924468460046929
64.07,0.085,0.0,32.1,316.05,6.0,4.0,103.75,Addicted,synthetic,1.0,123.96300000000001,0.17562591332843494
116.04,0.039,0.0,19.4,304.64,2.0,5.0,109.61,Addicted,synthetic,1.0,145.227,0.21939771248565462
58.74,0.314,1.0,269.25,63.35,5.0,1.0,-11.52,Normal,synthetic,1.0,33.71000000000001,0.18487242644318452
83.24,0.046,1.0,55.78,500.0,7.0,3.0,73.08,Addicted,synthetic,1.0,158.22,0.10251015891446974
26.52,0.707,3.0,36.85,10.18,1.0,4.0,35.63,Frustrated,synthetic,1.0,27.333000000000002,0.7515723573713649
112.34,0.3,2.0,4.97,500.0,6.0,0.0,117.34,Addicted,synthetic,1.0,180.138,0.6684122735346035
118.58,0.284,1.0,21.24,500.0,6.0,0.0,110.96,Addicted,synthetic,1.0,180.72,0.21767673343856245
44.51,0.5,9.0,227.32,150.0,19.0,5.0,35.61,Normal,synthetic,1.0,63.486999999999995,0.24264372629958073
54.38,0.269,5.0,70.5,150.0,15.0,3.0,-1.24,Normal,synthetic,1.0,54.38,0.23885113428064877
43.78,0.886,10.0,78.04,176.93,7.0,4.0,52.69,Frustrated,synthetic,1.0,72.70500000000001,0.44928856165457126
85.6,0.012,0.0,38.63,500.0,11.0,4.0,28.23,Addicted,synthetic,1.0,146.709,0.12270467100066165
23.47,0.271,3.0,155.99,126.67,13.0,2.0,14.69,Normal,synthetic,1.0,41.129000000000005,0.2585371791135091
18.49,1.0,5.0,53.76,44.13,4.0,4.0,15.43,Frustrated,synthetic,1.0,24.851,0.7511742000726948
47.25,1.0,12.0,24.88,148.27,11.0,4.0,54.06,Frustrated,synthetic,1.0,68.772,0.6039510807053906
109.28,0.15,1.0,56.49,500.0,9.0,2.0,125.54,Addicted,synthetic,1.0,183.374,0.09976730535626653
16.65,0.5,5.0,230.06,65.76,8.0,0.0,15.03,Normal,synthetic,1.0,24.321,0.4472444786785874
98.41,0.3,3.0,34.53,500.0,9.0,3.0,72.94,Addicted,synthetic,1.0,164.246,0.18418053423707903
21.48,0.162,3.0,82.73,147.5,17.0,1.0,14.31,Normal,synthetic,1.0,43.385000000000005,0.27018222437850725
118.9,0.01,0.0,43.82,309.71,3.0,3.0,72.22,Addicted,synthetic,1.0,134.168,0.11102106830334275
51.27,0.485,2.0,257.61,61.95,4.0,1.0,-0.04,Normal,synthetic,1.0,33.886,0.27257816107155464
31.43,0.109,1.0,207.55,116.52,15.0,5.0,-6.0,Normal,synthetic,1.0,39.07600000000001,0.1595837641936768
15.17,0.655,16.0,32.94,153.44,19.0,1.0,52.47,Frustrated,synthetic,1.0,53.497,0.6066954218651329
61.47,0.3,2.0,4.99,386.18,5.0,1.0,51.0,Addicted,synthetic,1.0,118.124,0.8734235953963586
23.33,0.757,12.0,40.94,129.92,13.0,1.0,28.45,Frustrated,synthetic,1.0,44.851,0.5793681197969643
50.45,0.233,2.0,134.07,150.0,8.0,0.0,0.75,Normal,synthetic,1.0,50.405,0.18468502610454696
24.23,0.61,4.0,56.34,48.32,4.0,0.0,49.83,Frustrated,synthetic,1.0,34.305,0.5259966082586441
65.86,0.027,1.0,29.7,500.0,16.0,5.0,72.62,Addicted,synthetic,1.0,153.13,0.1606977079153185
20.53,0.32,6.0,299.55,72.02,17.0,2.0,-2.89,Normal,synthetic,1.0,23.749000000000002,0.32139756627743327
49.09,0.02,1.0,37.83,500.0,15.0,2.0,63.97,Addicted,synthetic,1.0,140.827,0.1481931403749565
35.06,0.552,5.0,77.56,42.37,3.0,1.0,12.53,Frustrated,synthetic,1.0,27.257,0.5354656140069932
67.54,0.129,1.0,42.94,285.53,3.0,3.0,51.08,Addicted,synthetic,1.0,102.446,0.1882443464053963
18.17,0.938,17.0,20.23,154.86,15.0,5.0,31.65,Frustrated,synthetic,1.0,52.735,0.7990905311182125
26.6,0.437,1.0,184.71,47.3,4.0,5.0,-8.45,Normal,synthetic,1.0,22.564999999999998,0.3196058684863251
91.28,0.112,0.0,59.58,411.22,5.0,0.0,42.72,Addicted,synthetic,1.0,131.572,0.10692886780618038
31.92,0.316,5.0,71.96,168.21,10.0,4.0,2.4,Frustrated,synthetic,1.0,51.13,0.3044247848113681
48.57,0.895,17.0,28.75,250.0,16.0,5.0,21.31,Frustrated,synthetic,1.0,80.821,0.5143641622971863
41.23,0.575,10.0,21.99,250.0,15.0,0.0,12.78,Frustrated,synthetic,1.0,70.326,0.5025310995582797
48.12,0.577,6.0,12.8,104.33,10.0,4.0,39.94,Frustrated,synthetic,1.0,56.096000000000004,0.7156569130573683
60.05,0.0,0.0,5.07,216.54,3.0,2.0,122.05,Addicted,synthetic,1.0,105.94299999999998,0.8317672965384504
69.99,0.103,1.0,35.79,500.0,12.0,3.0,110.96,Addicted,synthetic,1.0,164.284,0.1436309319769556
26.46,0.195,3.0,100.12,150.0,16.0,4.0,35.13,Normal,synthetic,1.0,55.123000000000005,0.22440447038778485
61.96,0.043,0.0,51.86,203.21,2.0,5.0,142.85,Addicted,synthetic,1.0,113.281,0.12554393725838625
113.87,0.3,3.0,16.0,500.0,9.0,3.0,75.86,Addicted,synthetic,1.0,171.30599999999998,0.2904680570213702
19.19,0.172,3.0,236.11,106.87,13.0,4.0,27.58,Normal,synthetic,1.0,41.324,0.2429520401007298
51.57,0.097,1.0,38.59,500.0,19.0,5.0,54.27,Addicted,synthetic,1.0,141.909,0.15403646073276803
65.3,0.062,0.0,51.61,500.0,10.0,2.0,49.58,Addicted,synthetic,1.0,142.994,0.11198208885396665
66.44,0.127,1.0,55.86,500.0,14.0,3.0,23.11,Addicted,synthetic,1.0,136.50900000000001,0.12387091976283263
33.86,0.246,3.0,184.26,103.19,11.0,2.0,-12.3,Normal,synthetic,1.0,32.492000000000004,0.23006889915470424
29.59,0.759,15.0,79.74,178.87,15.0,5.0,17.85,Frustrated,synthetic,1.0,57.965,0.44805243827009145
18.87,1.0,19.0,66.4,107.79,17.0,4.0,-2.3,Frustrated,synthetic,1.0,32.416000000000004,0.6878228982280953
39.66,0.108,0.0,214.21,129.1,9.0,4.0,-17.1,Normal,synthetic,1.0,40.554,0.12994509252969003
87.33,0.068,1.0,55.43,500.0,19.0,0.0,95.75,Addicted,synthetic,1.0,163.65699999999998,0.09720789937383326
47.45,0.602,4.0,23.4,44.35,2.0,2.0,35.12,Frustrated,synthetic,1.0,40.385999999999996,0.690782607785478
63.56,0.3,5.0,52.8,500.0,19.0,1.0,42.38,Addicted,synthetic,1.0,139.138,0.16845146927601382
75.12,0.077,1.0,20.85,500.0,12.0,5.0,75.61,Addicted,synthetic,1.0,157.731,0.21438985870410537
91.16,0.05,1.0,16.81,500.0,14.0,5.0,76.93,Addicted,synthetic,1.0,164.543,0.2403081632922595
21.83,0.207,3.0,173.5,102.82,16.0,1.0,17.92,Normal,synthetic,1.0,35.672,0.2507951290433389
43.64,0.5,7.0,117.29,150.0,13.0,4.0,-14.45,Normal,synthetic,1.0,47.120999999999995,0.3052886634796862
94.83,0.3,3.0,47.61,500.0,10.0,3.0,97.23,Addicted,synthetic,1.0,170.101,0.15068623392329428
22.22,0.346,9.0,8.92,155.63,17.0,4.0,58.99,Frustrated,synthetic,1.0,61.711,0.86662614458719
112.67,0.3,5.0,50.95,500.0,16.0,5.0,134.88,Addicted,synthetic,1.0,190.532,0.13475482728774393
28.93,0.983,9.0,7.86,121.14,8.0,4.0,20.47,Frustrated,synthetic,1.0,45.941,1.2377353475895883
113.92,0.082,1.0,39.71,500.0,17.0,3.0,67.83,Addicted,synthetic,1.0,168.917,0.11909169935954125
111.31,0.01,0.0,16.55,500.0,17.0,4.0,91.29,Addicted,synthetic,1.0,175.911,0.22069300474687417
89.22,0.023,1.0,35.16,500.0,13.0,5.0,48.0,Addicted,synthetic,1.0,155.088,0.13454982368551577
13.23,0.78,12.0,4.0,79.88,11.0,5.0,-8.26,Frustrated,synthetic,1.0,23.79,2.2248132122742947
43.56,0.5,6.0,177.92,150.0,12.0,3.0,-1.14,Normal,synthetic,1.0,50.08200000000001,0.2751597127512146
46.45,0.513,5.0,78.55,188.86,8.0,5.0,-14.66,Frustrated,synthetic,1.0,56.95400000000001,0.31898994351456716
57.58,0.5,6.0,193.76,150.0,12.0,5.0,7.91,Normal,synthetic,1.0,60.405,0.24122416887002573
118.7,0.3,4.0,5.22,500.0,11.0,2.0,124.09,Addicted,synthetic,1.0,186.707,0.6322833359455641
30.7,0.614,8.0,46.5,155.31,9.0,0.0,21.81,Frustrated,synthetic,1.0,49.885000000000005,0.4747701778624667
7.68,0.205,2.0,94.55,34.85,7.0,1.0,22.08,Normal,synthetic,1.0,17.666,0.5840571963030511
26.98,0.375,3.0,82.45,75.84,6.0,1.0,2.8,Normal,synthetic,1.0,27.800000000000004,0.3753957568054238
73.68,0.045,1.0,31.93,500.0,17.0,5.0,67.77,Addicted,synthetic,1.0,154.803,0.1507429017875804
17.89,1.0,20.0,8.74,116.44,17.0,2.0,-7.72,Frustrated,synthetic,1.0,30.128,1.391451891418
23.7,0.209,3.0,77.74,133.72,12.0,0.0,-21.9,Normal,synthetic,1.0,29.654,0.3148745275829599
38.32,0.432,3.0,149.21,86.54,7.0,3.0,-5.98,Normal,synthetic,1.0,33.842000000000006,0.294752666288507
47.89,0.645,8.0,3.34,100.65,7.0,2.0,39.89,Frustrated,synthetic,1.0,53.25300000000001,1.8346876001083816
24.57,0.384,6.0,229.86,150.0,14.0,5.0,1.66,Normal,synthetic,1.0,45.326,0.2849797117429947
40.2,1.0,5.0,54.85,40.01,2.0,1.0,47.43,Frustrated,synthetic,1.0,39.311,0.6887264763855905
12.22,0.073,2.0,113.51,79.87,14.0,5.0,52.12,Normal,synthetic,1.0,41.498000000000005,0.31245469552332483
14.64,0.159,3.0,94.01,112.07,19.0,1.0,24.67,Normal,synthetic,1.0,36.67100000000001,0.32681150678042864
19.27,0.5,5.0,78.24,85.1,10.0,0.0,25.61,Normal,synthetic,1.0,32.411,0.44516236931855363
44.11,0.484,2.0,150.95,110.88,6.0,5.0,-25.44,Normal,synthetic,1.0,37.188,0.2777401186722843
12.45,0.407,8.0,61.79,60.96,13.0,2.0,-1.58,Frustrated,synthetic,1.0,18.698,0.6010164557353024
119.38,0.3,4.0,15.16,500.0,10.0,1.0,103.42,Addicted,synthetic,1.0,179.77800000000002,0.2965805977944235
35.55,1.0,15.0,72.4,130.69,11.0,3.0,43.71,Frustrated,synthetic,1.0,56.471000000000004,0.5404700593102574
15.22,0.908,13.0,79.93,58.85,13.0,4.0,8.15,Frustrated,synthetic,1.0,24.303000000000004,0.7028687833040538
69.39,0.3,2.0,11.02,311.64,5.0,4.0,127.66,Addicted,synthetic,1.0,132.382,0.45633468848858494
24.41,0.681,12.0,72.13,94.33,12.0,4.0,7.84,Frustrated,synthetic,1.0,34.982,0.5312756594730417
52.99,0.009,0.0,47.16,358.41,5.0,0.0,102.0,Addicted,synthetic,1.0,123.47800000000001,0.12747518326153875
21.06,0.221,0.0,104.87,42.06,4.0,4.0,3.48,Normal,synthetic,1.0,21.880000000000003,0.2897350894212291
15.3,0.86,5.0,11.78,10.0,3.0,1.0,26.02,Frustrated,synthetic,1.0,16.926000000000002,1.3503167699781604
21.99,0.5,4.0,140.08,51.6,8.0,0.0,35.02,Normal,synthetic,1.0,29.622,0.3924945987818045
11.77,0.285,4.0,201.25,62.69,14.0,2.0,-9.79,Normal,synthetic,1.0,16.309,0.4434405192895265
26.57,0.767,8.0,1.51,126.09,10.0,2.0,8.41,Frustrated,synthetic,1.0,40.369,3.236507724676775
20.91,0.476,3.0,50.15,61.21,6.0,2.0,9.16,Frustrated,synthetic,1.0,25.354,0.5028820347330195
28.54,0.872,17.0,71.87,250.0,19.0,1.0,14.26,Frustrated,synthetic,1.0,66.694,0.4486306038991907
104.38,0.03,0.0,50.15,500.0,19.0,1.0,66.05,Addicted,synthetic,1.0,162.567,0.09291391838188369
75.96,0.006,1.0,58.09,482.58,9.0,0.0,94.0,Addicted,synthetic,1.0,155.10000000000002,0.09537766554142388
23.58,0.348,3.0,79.48,52.78,7.0,2.0,-6.48,Normal,synthetic,1.0,20.044,0.4030092326025823
20.06,0.443,0.0,247.89,10.0,1.0,5.0,-6.59,Normal,synthetic,1.0,13.046999999999999,0.3407095414540911
80.38,0.226,0.0,22.21,367.71,4.0,2.0,140.71,Addicted,synthetic,1.0,149.907,0.22372358433755024
33.11,0.827,11.0,44.35,127.02,12.0,4.0,47.08,Frustrated,synthetic,1.0,56.772,0.5080343423286593
10.17,0.752,10.0,32.47,46.65,8.0,4.0,26.73,Frustrated,synthetic,1.0,25.417,0.9108010108017164
