avgSessionDuration,shortSessionRatio,reopenCount,interSessionGap,dailyTotalTime,sessionsPerDay,nightCount,trend,label,source,weight
82.25,0.066,2,163.92,256.34,2,1,79.74,Addicted,synthetic,1.0
14.79,0.767,10,120.49,289.08,11,2,49.46,Frustrated,synthetic,1.0
29.58,0.307,1,56.28,176.91,5,1,43.98,Normal,synthetic,1.0
55.72,0.384,4,187.73,83.57,12,0,23.92,Addicted,synthetic,1.0
39.88,0.309,3,200.51,30.0,8,0,50.59,Frustrated,synthetic,1.0
123.12,0.432,4,123.9,233.9,9,4,-8.88,Addicted,synthetic,1.0
89.97,0.196,2,44.89,243.19,13,0,53.97,Addicted,synthetic,1.0
39.07,0.445,7,5.0,157.2,14,0,19.27,Frustrated,synthetic,1.0
36.38,0.859,8,163.29,153.59,8,1,4.49,Frustrated,synthetic,1.0
39.21,0.376,7,115.32,147.97,12,2,5.81,Frustrated,synthetic,1.0
32.54,0.215,2,184.94,263.46,11,1,34.09,Addicted,synthetic,1.0
112.51,0.454,7,88.82,338.75,13,1,10.75,Addicted,synthetic,1.0
61.94,0.489,7,152.86,175.73,13,4,-34.56,Normal,synthetic,1.0
10.0,0.405,5,170.57,205.36,8,4,-0.36,Normal,synthetic,1.0
26.11,0.237,5,161.98,192.98,10,0,10.18,Frustrated,synthetic,1.0
32.62,0.647,3,135.84,154.29,2,1,-40.0,Frustrated,synthetic,1.0
68.09,0.23,4,138.92,143.26,10,2,12.6,Normal,synthetic,1.0
41.13,0.705,1,117.99,66.96,2,0,3.51,Normal,synthetic,1.0
47.84,0.652,9,46.91,212.43,8,0,-6.94,Frustrated,synthetic,1.0
19.02,0.336,4,36.88,91.39,1,1,43.36,Frustrated,synthetic,1.0
16.85,0.666,6,174.32,219.35,9,0,-23.36,Normal,synthetic,1.0
53.01,0.527,1,10.0,138.55,2,1,0.83,Normal,synthetic,1.0
54.07,0.893,8,64.83,98.03,5,4,-9.63,Frustrated,synthetic,1.0
56.17,0.686,11,123.94,86.26,12,0,73.31,Frustrated,synthetic,1.0
25.38,0.464,7,195.8,171.01,7,2,34.74,Frustrated,synthetic,1.0
60.18,0.508,4,97.25,82.8,9,1,17.61,Normal,synthetic,1.0
20.77,0.657,7,102.69,151.3,10,1,-5.35,Frustrated,synthetic,1.0
33.9,0.85,7,144.98,230.94,7,1,14.49,Normal,synthetic,1.0
51.48,0.76,11,135.88,206.36,11,3,29.73,Frustrated,synthetic,1.0
34.2,0.252,1,184.69,124.42,2,0,12.1,Normal,synthetic,1.0
18.01,0.097,3,84.15,58.28,14,1,35.75,Normal,synthetic,1.0
50.22,0.59,7,69.48,171.39,9,4,7.51,Frustrated,synthetic,1.0
21.27,0.759,5,134.76,145.86,4,3,-29.25,Frustrated,synthetic,1.0
103.87,0.398,3,56.79,282.52,9,1,27.16,Addicted,synthetic,1.0
33.52,0.658,8,44.5,119.06,10,3,43.47,Frustrated,synthetic,1.0
10.0,0.494,6,90.71,127.21,12,4,28.3,Frustrated,synthetic,1.0
30.2,0.571,5,146.24,149.59,8,0,33.28,Normal,synthetic,1.0
19.98,0.091,2,40.73,96.93,7,0,76.02,Addicted,synthetic,1.0
10.0,0.536,7,161.43,241.1,13,0,10.58,Normal,synthetic,1.0
46.32,0.683,8,88.19,134.66,9,3,16.32,Normal,synthetic,1.0
74.89,0.448,7,68.7,126.7,13,4,18.4,Addicted,synthetic,1.0
78.78,0.25,2,47.76,157.83,11,4,77.44,Addicted,synthetic,1.0
28.23,0.722,3,150.58,179.88,4,0,-1.62,Frustrated,synthetic,1.0
19.14,0.62,9,120.56,210.25,13,1,55.46,Frustrated,synthetic,1.0
10.0,0.378,2,194.85,188.03,2,1,-16.2,Frustrated,synthetic,1.0
40.65,0.583,8,38.8,147.27,10,4,-24.32,Frustrated,synthetic,1.0
18.32,0.787,6,180.34,58.44,6,0,-20.47,Frustrated,synthetic,1.0
49.5,0.496,4,164.89,210.5,6,4,3.89,Normal,synthetic,1.0
17.44,0.621,5,37.27,30.0,2,4,4.27,Frustrated,synthetic,1.0
31.07,0.469,10,92.68,195.83,13,2,-29.36,Frustrated,synthetic,1.0
23.83,0.042,2,129.45,108.18,7,0,37.93,Addicted,synthetic,1.0
29.43,0.595,3,19.37,122.93,4,4,10.47,Normal,synthetic,1.0
34.84,0.139,3,5.0,237.51,11,0,27.96,Addicted,synthetic,1.0
45.81,0.691,2,63.56,359.82,2,0,114.37,Addicted,synthetic,1.0
25.87,0.506,6,116.23,194.06,10,2,11.75,Frustrated,synthetic,1.0
60.08,0.763,9,38.28,174.62,11,0,-27.88,Frustrated,synthetic,1.0
37.88,0.875,15,39.39,124.29,14,2,36.26,Frustrated,synthetic,1.0
13.23,0.107,2,58.04,114.98,9,0,-12.27,Frustrated,synthetic,1.0
41.91,0.761,3,282.85,132.85,3,2,28.98,Normal,synthetic,1.0
130.0,0.527,3,50.9,130.84,6,2,-11.26,Addicted,synthetic,1.0
43.74,0.395,3,249.47,30.0,8,2,2.69,Normal,synthetic,1.0
10.0,0.307,2,122.96,171.82,5,4,-6.63,Normal,synthetic,1.0
10.0,0.667,5,143.49,84.18,5,1,-13.16,Normal,synthetic,1.0
10.0,0.385,5,62.62,75.28,14,2,10.23,Normal,synthetic,1.0
38.0,0.618,3,75.5,199.73,6,4,-14.8,Normal,synthetic,1.0
33.89,0.296,4,42.26,305.55,8,1,60.6,Addicted,synthetic,1.0
72.18,0.411,2,75.35,230.6,5,1,59.44,Addicted,synthetic,1.0
25.67,0.506,6,115.67,81.07,10,4,-37.57,Frustrated,synthetic,1.0
10.0,0.189,2,150.79,135.41,2,3,68.01,Frustrated,synthetic,1.0
47.36,0.25,4,50.64,97.65,14,4,-7.49,Addicted,synthetic,1.0
10.0,0.456,7,67.77,110.4,12,0,-24.79,Frustrated,synthetic,1.0
93.2,0.162,2,71.74,240.08,11,2,-3.57,Addicted,synthetic,1.0
27.9,0.165,2,5.29,283.67,8,0,111.48,Addicted,synthetic,1.0
38.92,0.14,2,152.7,283.21,7,0,35.27,Addicted,synthetic,1.0
36.61,0.318,7,124.97,30.0,14,3,26.53,Frustrated,synthetic,1.0
18.59,0.478,1,111.42,89.1,1,4,8.89,Frustrated,synthetic,1.0
17.28,0.389,4,172.03,159.11,11,4,9.44,Normal,synthetic,1.0
63.69,0.444,5,86.45,88.69,9,2,5.95,Normal,synthetic,1.0
46.95,0.05,0,121.15,62.18,5,2,-35.0,Normal,synthetic,1.0
27.85,0.773,13,53.83,30.73,13,2,-35.02,Frustrated,synthetic,1.0
40.42,0.817,8,65.98,90.92,5,0,-40.0,Frustrated,synthetic,1.0
10.0,0.273,3,71.37,34.0,6,0,50.0,Frustrated,synthetic,1.0
10.0,0.324,4,183.39,267.57,11,0,9.03,Normal,synthetic,1.0
23.04,0.821,8,133.84,158.97,9,3,15.45,Frustrated,synthetic,1.0
22.6,0.14,0,53.57,355.68,1,4,73.58,Addicted,synthetic,1.0
50.34,0.271,2,176.96,192.99,6,2,-10.1,Normal,synthetic,1.0
63.97,0.7,3,94.79,240.02,5,1,18.15,Addicted,synthetic,1.0
25.69,0.492,6,100.21,138.18,9,4,44.41,Normal,synthetic,1.0
36.38,0.672,11,32.4,287.95,14,0,42.92,Frustrated,synthetic,1.0
31.12,0.724,8,33.78,125.07,7,4,22.08,Frustrated,synthetic,1.0
10.0,0.291,3,136.08,98.63,10,0,7.11,Normal,synthetic,1.0
61.44,0.501,2,63.02,380.78,4,1,14.95,Addicted,synthetic,1.0
79.27,0.529,5,90.16,128.94,6,4,15.12,Normal,synthetic,1.0
22.35,0.375,5,165.94,113.81,11,0,23.52,Frustrated,synthetic,1.0
30.41,0.167,0,29.8,209.46,3,3,48.01,Addicted,synthetic,1.0
17.17,0.752,4,142.66,224.39,5,2,-40.0,Frustrated,synthetic,1.0
48.69,0.46,6,60.05,229.1,11,1,14.92,Frustrated,synthetic,1.0
10.0,0.13,3,150.43,131.16,9,1,7.91,Normal,synthetic,1.0
36.57,0.125,2,75.31,251.38,9,1,7.96,Addicted,synthetic,1.0
10.0,0.652,9,143.09,233.05,9,4,-36.21,Frustrated,synthetic,1.0
44.29,0.584,7,47.99,161.99,8,0,26.04,Frustrated,synthetic,1.0
62.5,0.217,1,100.65,198.21,4,1,45.11,Addicted,synthetic,1.0
10.0,0.07,0,193.2,172.8,7,4,-4.76,Normal,synthetic,1.0
37.67,0.144,1,217.97,76.81,10,0,1.02,Normal,synthetic,1.0
10.0,0.3,3,8.28,208.33,9,2,53.01,Frustrated,synthetic,1.0
15.73,0.64,4,32.84,125.77,1,3,-14.4,Frustrated,synthetic,1.0
67.08,0.646,5,50.81,30.0,2,1,58.06,Frustrated,synthetic,1.0
32.26,0.181,1,246.81,95.99,11,2,4.36,Normal,synthetic,1.0
31.8,0.819,9,138.87,246.23,9,0,-3.02,Frustrated,synthetic,1.0
93.96,0.401,3,113.72,137.08,6,3,27.6,Addicted,synthetic,1.0
37.2,0.739,6,94.88,279.5,7,3,14.75,Frustrated,synthetic,1.0
21.88,0.64,11,49.61,110.86,14,1,22.35,Frustrated,synthetic,1.0
51.01,0.627,6,79.71,109.92,5,0,31.5,Frustrated,synthetic,1.0
27.51,0.061,0,5.0,253.44,13,3,43.6,Addicted,synthetic,1.0
92.48,0.111,1,103.95,143.28,4,1,37.65,Addicted,synthetic,1.0
47.74,0.433,3,44.48,268.82,4,2,94.2,Addicted,synthetic,1.0
60.53,0.235,2,15.06,341.06,3,2,53.22,Addicted,synthetic,1.0
70.34,0.316,0,25.95,230.65,1,2,39.98,Addicted,synthetic,1.0
28.47,0.46,4,122.26,62.44,8,2,-21.74,Normal,synthetic,1.0
21.3,0.321,6,75.68,61.17,13,3,11.86,Frustrated,synthetic,1.0
26.35,0.911,14,67.2,212.23,12,1,-6.64,Frustrated,synthetic,1.0
54.29,0.357,2,107.69,89.62,5,1,29.78,Normal,synthetic,1.0
15.68,0.275,3,127.61,151.25,9,3,53.65,Normal,synthetic,1.0
30.65,0.05,2,84.42,163.65,6,4,1.46,Normal,synthetic,1.0
17.68,0.238,4,78.59,106.98,4,3,45.39,Frustrated,synthetic,1.0
10.0,0.414,6,54.63,128.77,13,3,65.71,Frustrated,synthetic,1.0
35.02,0.29,2,101.18,127.28,2,3,-3.1,Frustrated,synthetic,1.0
48.33,0.503,1,101.3,141.93,3,4,22.79,Normal,synthetic,1.0
17.06,0.05,0,11.65,60.0,13,0,24.17,Addicted,synthetic,1.0
22.57,0.608,4,39.68,193.72,6,3,-7.19,Frustrated,synthetic,1.0
33.17,0.473,2,75.39,326.21,4,1,61.01,Addicted,synthetic,1.0
26.87,0.856,14,154.26,61.1,13,1,43.07,Frustrated,synthetic,1.0
29.58,0.677,13,39.52,236.99,14,4,-14.54,Frustrated,synthetic,1.0
11.33,0.684,9,27.73,138.78,8,3,76.24,Frustrated,synthetic,1.0
43.48,0.469,5,5.0,90.76,8,3,14.12,Frustrated,synthetic,1.0
37.53,0.585,4,131.9,38.11,6,0,55.34,Frustrated,synthetic,1.0
27.24,0.264,5,90.38,96.42,9,4,37.63,Frustrated,synthetic,1.0
27.34,0.4,2,147.18,253.51,4,3,-2.34,Frustrated,synthetic,1.0
10.0,0.337,5,192.35,36.06,3,3,23.77,Frustrated,synthetic,1.0
36.73,0.525,3,197.19,211.75,4,0,28.57,Normal,synthetic,1.0
33.58,0.25,5,161.48,146.83,14,3,27.85,Normal,synthetic,1.0
50.46,0.617,7,233.41,239.25,10,2,-4.34,Normal,synthetic,1.0
14.43,0.637,9,159.67,112.58,12,0,-14.25,Frustrated,synthetic,1.0
59.77,0.412,3,6.74,313.6,9,1,39.12,Addicted,synthetic,1.0
21.83,0.15,2,33.13,156.58,11,0,50.92,Normal,synthetic,1.0
65.6,0.523,4,184.46,90.96,9,0,19.2,Normal,synthetic,1.0
64.18,0.732,5,75.67,150.81,6,3,25.57,Frustrated,synthetic,1.0
47.25,0.548,10,55.47,262.15,11,2,49.91,Frustrated,synthetic,1.0
59.15,0.486,3,73.03,90.32,6,0,54.57,Frustrated,synthetic,1.0
64.43,0.055,1,115.91,119.76,1,3,40.37,Addicted,synthetic,1.0
56.44,0.058,2,40.33,279.61,12,2,19.31,Addicted,synthetic,1.0
38.43,0.371,3,44.97,176.58,4,2,-0.6,Normal,synthetic,1.0
66.59,0.154,1,108.64,241.91,11,0,71.37,Addicted,synthetic,1.0
74.2,0.099,1,5.0,302.8,1,0,31.38,Addicted,synthetic,1.0
108.74,0.119,0,106.78,206.57,2,2,28.01,Addicted,synthetic,1.0
26.81,0.311,3,64.22,216.53,5,1,-17.43,Frustrated,synthetic,1.0
95.51,0.345,2,21.8,290.75,6,3,-3.75,Addicted,synthetic,1.0
41.8,0.316,4,111.47,126.79,11,4,81.75,Addicted,synthetic,1.0
48.5,0.316,4,54.37,199.36,8,1,-35.0,Normal,synthetic,1.0
23.85,0.261,3,56.11,207.56,4,3,43.32,Addicted,synthetic,1.0
30.21,0.511,8,38.21,192.43,12,4,15.47,Frustrated,synthetic,1.0
54.26,0.531,9,84.89,76.97,14,3,7.89,Normal,synthetic,1.0
15.46,0.775,10,172.32,77.43,14,3,-35.0,Normal,synthetic,1.0
38.66,0.913,13,126.64,45.47,10,1,35.86,Frustrated,synthetic,1.0
44.1,0.368,5,146.82,120.8,14,1,0.13,Normal,synthetic,1.0
60.31,0.425,0,16.01,307.91,1,0,16.64,Addicted,synthetic,1.0
120.85,0.384,2,93.41,297.94,3,0,55.8,Addicted,synthetic,1.0
48.78,0.719,7,102.21,73.15,5,3,-18.98,Frustrated,synthetic,1.0
13.58,0.213,2,102.86,138.06,9,0,6.44,Normal,synthetic,1.0
23.17,0.416,5,141.78,157.95,6,4,64.31,Frustrated,synthetic,1.0
90.0,0.401,4,25.09,77.98,5,3,-13.96,Frustrated,synthetic,1.0
56.91,0.275,2,67.26,184.76,3,2,27.52,Addicted,synthetic,1.0
103.97,0.266,5,41.91,270.31,13,0,30.66,Addicted,synthetic,1.0
46.0,0.747,10,153.09,194.36,12,3,53.94,Frustrated,synthetic,1.0
43.23,0.78,5,66.62,155.16,6,3,-10.1,Normal,synthetic,1.0
56.92,0.319,3,154.62,49.35,6,0,-25.67,Frustrated,synthetic,1.0
53.51,0.291,2,68.25,74.73,1,3,-26.52,Normal,synthetic,1.0
65.05,0.34,4,72.47,110.34,10,4,11.83,Addicted,synthetic,1.0
56.45,0.479,4,29.18,44.02,9,2,25.66,Normal,synthetic,1.0
28.11,0.383,3,66.3,38.05,3,1,15.44,Frustrated,synthetic,1.0
71.57,0.297,2,75.1,169.97,4,4,93.56,Addicted,synthetic,1.0
34.5,0.741,12,127.12,60.0,14,0,13.38,Normal,synthetic,1.0
45.12,0.545,4,251.42,182.38,8,3,13.29,Normal,synthetic,1.0
48.26,0.548,2,123.89,42.07,1,1,-32.41,Normal,synthetic,1.0
19.98,0.838,10,5.0,241.59,11,3,16.96,Frustrated,synthetic,1.0
10.0,0.347,4,199.35,85.18,8,1,23.39,Frustrated,synthetic,1.0
45.83,0.95,6,26.95,30.0,3,3,-7.54,Frustrated,synthetic,1.0
30.24,0.235,3,106.7,30.0,9,1,49.96,Normal,synthetic,1.0
75.6,0.37,3,97.46,191.08,6,2,39.92,Addicted,synthetic,1.0
84.38,0.655,10,25.6,257.06,13,0,57.54,Addicted,synthetic,1.0
44.83,0.845,12,7.66,204.49,12,0,-40.0,Frustrated,synthetic,1.0
38.58,0.197,4,81.5,216.93,13,4,0.59,Addicted,synthetic,1.0
52.63,0.791,5,78.42,156.42,5,0,26.94,Normal,synthetic,1.0
36.44,0.722,10,178.21,202.56,10,3,-33.55,Frustrated,synthetic,1.0
98.02,0.117,3,92.95,144.22,11,4,101.85,Addicted,synthetic,1.0
15.0,0.527,8,39.64,329.19,13,2,55.64,Addicted,synthetic,1.0
18.17,0.164,1,189.64,126.26,6,1,3.41,Normal,synthetic,1.0
44.61,0.165,0,172.41,178.25,3,0,40.19,Normal,synthetic,1.0
61.59,0.252,3,100.89,273.64,7,3,35.94,Addicted,synthetic,1.0
31.24,0.138,2,143.54,184.81,11,4,5.66,Normal,synthetic,1.0
18.77,0.519,6,125.67,181.47,4,4,49.7,Frustrated,synthetic,1.0
30.11,0.298,1,61.69,190.17,3,1,18.23,Addicted,synthetic,1.0
90.0,0.898,7,146.7,70.11,7,3,-0.56,Frustrated,synthetic,1.0
41.38,0.412,7,85.51,207.21,10,4,25.8,Frustrated,synthetic,1.0
45.57,0.594,5,127.33,30.0,6,4,21.86,Normal,synthetic,1.0
40.58,0.502,6,9.2,236.51,10,3,8.76,Frustrated,synthetic,1.0
10.0,0.548,9,167.83,99.02,14,2,12.68,Frustrated,synthetic,1.0
12.07,0.266,2,123.17,50.62,6,0,34.77,Normal,synthetic,1.0
49.44,0.253,3,55.56,30.0,6,2,-22.38,Normal,synthetic,1.0
57.89,0.182,0,84.71,378.58,1,0,-20.0,Addicted,synthetic,1.0
78.83,0.347,3,116.56,171.63,11,2,33.85,Addicted,synthetic,1.0
41.53,0.174,2,59.65,293.22,10,0,-8.85,Addicted,synthetic,1.0
31.72,0.567,5,146.75,169.14,10,3,20.64,Normal,synthetic,1.0
19.15,0.281,1,181.78,225.92,2,2,-23.45,Normal,synthetic,1.0
34.75,0.775,12,5.0,64.31,13,0,-26.32,Frustrated,synthetic,1.0
15.0,0.019,0,34.88,328.93,6,1,36.0,Addicted,synthetic,1.0
14.51,0.495,4,107.06,121.3,8,4,21.72,Normal,synthetic,1.0
43.41,0.055,2,5.0,367.26,10,0,-4.59,Addicted,synthetic,1.0
10.0,0.669,10,136.78,125.66,12,4,3.65,Frustrated,synthetic,1.0
15.0,0.18,1,32.17,113.45,11,3,95.39,Addicted,synthetic,1.0
43.05,0.68,6,167.11,170.23,10,3,10.41,Normal,synthetic,1.0
63.05,0.178,1,5.0,341.23,3,3,63.43,Addicted,synthetic,1.0
30.58,0.318,5,66.83,189.02,14,0,103.72,Addicted,synthetic,1.0
35.0,0.582,5,81.47,50.08,8,4,1.15,Frustrated,synthetic,1.0
53.41,0.723,11,144.61,57.91,14,2,4.79,Normal,synthetic,1.0
32.94,0.374,2,130.2,105.04,3,0,18.61,Frustrated,synthetic,1.0
39.81,0.129,2,74.11,31.07,2,2,-3.33,Normal,synthetic,1.0
43.43,0.202,4,82.87,163.86,11,0,34.87,Addicted,synthetic,1.0
81.81,0.288,3,5.0,246.56,4,2,37.74,Addicted,synthetic,1.0
67.76,0.087,1,111.7,86.98,5,1,13.8,Addicted,synthetic,1.0
39.52,0.141,1,163.36,140.18,10,2,-31.65,Normal,synthetic,1.0
10.0,0.565,4,17.85,147.27,2,1,56.68,Frustrated,synthetic,1.0
34.68,0.315,4,46.48,122.89,14,2,17.05,Normal,synthetic,1.0
34.9,0.683,5,201.85,30.0,3,1,57.13,Frustrated,synthetic,1.0
36.83,0.281,3,95.58,168.14,3,0,13.0,Frustrated,synthetic,1.0
10.0,0.617,6,126.63,108.54,7,1,20.46,Normal,synthetic,1.0
26.59,0.646,3,141.13,189.93,4,4,15.56,Normal,synthetic,1.0
40.46,0.741,10,191.0,164.31,14,1,-23.38,Normal,synthetic,1.0
61.97,0.212,2,146.67,117.23,3,1,19.38,Normal,synthetic,1.0
51.03,0.585,9,55.85,97.73,13,1,7.46,Frustrated,synthetic,1.0
111.45,0.383,5,81.93,193.63,13,3,-10.34,Addicted,synthetic,1.0
10.0,0.262,5,203.29,154.38,14,4,12.28,Normal,synthetic,1.0
42.55,0.452,2,131.03,140.32,3,3,21.09,Normal,synthetic,1.0
64.25,0.834,3,84.89,38.54,1,0,6.61,Frustrated,synthetic,1.0
60.54,0.455,5,60.95,181.05,9,2,-1.14,Normal,synthetic,1.0
48.34,0.762,5,81.76,197.83,5,3,43.02,Normal,synthetic,1.0
41.42,0.205,1,19.38,123.01,1,1,12.99,Addicted,synthetic,1.0
10.0,0.681,6,45.46,127.08,7,2,45.48,Normal,synthetic,1.0
10.0,0.505,6,147.3,90.89,10,1,-25.02,Normal,synthetic,1.0
53.41,0.838,9,127.78,170.92,6,2,-39.66,Frustrated,synthetic,1.0
17.32,0.731,6,79.86,104.3,3,0,-18.29,Frustrated,synthetic,1.0
49.4,0.266,1,72.2,373.03,2,2,7.09,Addicted,synthetic,1.0
46.87,0.568,10,237.59,204.05,11,4,-34.3,Frustrated,synthetic,1.0
100.72,0.253,3,5.0,218.01,14,2,-16.28,Addicted,synthetic,1.0
93.39,0.318,2,5.0,215.95,8,1,39.04,Addicted,synthetic,1.0
15.83,0.07,0,147.45,76.12,9,0,-4.38,Normal,synthetic,1.0
55.09,0.246,3,7.25,316.71,10,2,73.22,Addicted,synthetic,1.0
38.14,0.237,2,199.79,64.96,7,1,1.45,Normal,synthetic,1.0
58.24,0.719,6,165.14,185.9,5,3,-40.0,Frustrated,synthetic,1.0
72.97,0.388,6,79.11,240.15,13,0,57.35,Addicted,synthetic,1.0
10.0,0.521,9,91.16,147.65,10,0,24.26,Frustrated,synthetic,1.0
13.9,0.566,6,46.61,55.28,5,2,9.93,Frustrated,synthetic,1.0
128.07,0.308,1,5.0,228.53,1,0,32.3,Addicted,synthetic,1.0
37.03,0.405,2,127.7,124.15,3,1,3.3,Normal,synthetic,1.0
44.18,0.433,3,37.7,334.86,7,3,-1.62,Addicted,synthetic,1.0
27.39,0.471,7,159.37,134.1,12,0,10.64,Normal,synthetic,1.0
84.71,0.274,4,47.85,194.35,12,4,18.59,Addicted,synthetic,1.0
25.8,0.533,6,185.29,169.96,8,1,-6.07,Normal,synthetic,1.0
64.45,0.4,7,67.0,117.77,13,4,35.23,Frustrated,synthetic,1.0
28.82,0.416,6,5.0,111.22,6,0,-13.27,Frustrated,synthetic,1.0
41.94,0.752,12,72.91,239.6,11,0,17.04,Frustrated,synthetic,1.0
51.28,0.648,7,109.11,84.38,7,2,1.16,Frustrated,synthetic,1.0
17.27,0.366,5,181.27,102.22,12,3,-9.33,Normal,synthetic,1.0
38.87,0.05,2,195.82,146.67,13,1,7.46,Normal,synthetic,1.0
113.74,0.117,0,23.05,172.42,1,2,104.17,Addicted,synthetic,1.0
56.68,0.317,4,122.77,121.88,9,2,48.83,Normal,synthetic,1.0
61.46,0.464,3,129.1,272.2,3,1,-0.0,Addicted,synthetic,1.0
88.43,0.404,0,65.89,348.58,1,2,69.5,Addicted,synthetic,1.0
24.29,0.219,3,160.56,120.89,8,0,9.24,Normal,synthetic,1.0
11.6,0.564,3,56.27,30.0,5,2,-40.0,Frustrated,synthetic,1.0
29.69,0.796,2,129.03,120.59,1,1,32.43,Frustrated,synthetic,1.0
37.37,0.418,4,72.8,89.56,8,1,27.47,Normal,synthetic,1.0
51.44,0.639,5,125.15,315.84,7,1,17.13,Addicted,synthetic,1.0
81.04,0.351,4,152.15,312.41,14,1,52.94,Addicted,synthetic,1.0
122.54,0.156,1,21.99,248.12,11,3,-9.43,Addicted,synthetic,1.0
66.39,0.332,3,104.06,192.15,11,1,67.85,Addicted,synthetic,1.0
36.0,0.024,2,93.6,282.33,8,0,74.13,Addicted,synthetic,1.0
15.84,0.771,8,126.13,142.1,9,2,0.29,Frustrated,synthetic,1.0
28.43,0.417,9,117.09,96.39,13,3,-5.46,Frustrated,synthetic,1.0
65.05,0.412,5,159.73,131.45,10,1,-26.9,Normal,synthetic,1.0
25.76,0.671,3,91.86,135.43,2,1,-18.04,Frustrated,synthetic,1.0
45.38,0.46,1,82.76,110.8,2,1,-5.5,Frustrated,synthetic,1.0
64.15,0.125,1,108.05,192.13,4,3,-1.62,Normal,synthetic,1.0
37.92,0.203,2,68.32,220.74,10,4,74.45,Addicted,synthetic,1.0
48.28,0.799,8,62.17,123.96,7,2,42.34,Frustrated,synthetic,1.0
61.07,0.524,4,65.31,70.76,6,1,16.72,Frustrated,synthetic,1.0
12.12,0.353,2,123.77,144.05,4,4,52.17,Frustrated,synthetic,1.0
32.58,0.132,1,174.92,114.24,9,4,-8.44,Normal,synthetic,1.0
51.77,0.099,0,63.72,142.36,3,3,15.33,Normal,synthetic,1.0
29.63,0.794,5,8.29,190.52,5,0,7.87,Frustrated,synthetic,1.0
98.33,0.185,4,45.41,183.73,14,2,82.45,Addicted,synthetic,1.0
15.61,0.693,10,250.93,80.5,9,3,41.2,Frustrated,synthetic,1.0
10.0,0.228,2,121.97,192.06,2,4,17.42,Frustrated,synthetic,1.0
44.33,0.728,9,35.29,196.64,7,2,19.86,Frustrated,synthetic,1.0
32.05,0.364,5,129.48,147.99,10,1,17.72,Normal,synthetic,1.0
26.32,0.203,2,38.2,348.04,8,0,5.99,Addicted,synthetic,1.0
38.27,0.721,7,196.19,165.08,8,4,-40.0,Frustrated,synthetic,1.0
41.84,0.573,5,199.25,99.5,7,4,27.62,Normal,synthetic,1.0
15.54,0.198,2,5.0,194.62,9,0,51.19,Addicted,synthetic,1.0
48.31,0.833,5,160.33,185.79,6,1,-20.46,Normal,synthetic,1.0
69.34,0.48,8,87.18,354.47,14,2,15.26,Addicted,synthetic,1.0
43.28,0.18,2,47.4,212.51,10,3,55.23,Addicted,synthetic,1.0
10.0,0.751,7,115.65,165.35,4,2,49.03,Frustrated,synthetic,1.0
61.23,0.27,4,131.23,291.14,10,0,47.3,Addicted,synthetic,1.0
15.77,0.823,7,155.88,122.47,8,0,-13.0,Normal,synthetic,1.0
52.29,0.894,3,141.05,58.11,3,2,43.72,Frustrated,synthetic,1.0
10.2,0.857,8,135.84,145.34,7,3,-26.81,Frustrated,synthetic,1.0
45.63,0.698,5,127.15,175.5,7,2,-9.17,Frustrated,synthetic,1.0
45.03,0.194,2,210.66,149.59,1,0,-3.61,Normal,synthetic,1.0
10.0,0.431,2,149.55,108.61,3,2,55.85,Frustrated,synthetic,1.0
75.77,0.37,5,28.33,176.95,11,0,17.83,Addicted,synthetic,1.0
72.88,0.359,5,214.32,202.12,11,1,9.45,Normal,synthetic,1.0
65.79,0.388,1,53.79,203.33,1,4,76.19,Addicted,synthetic,1.0
10.0,0.432,3,228.0,225.45,6,1,6.92,Frustrated,synthetic,1.0
22.41,0.894,9,68.33,310.09,8,0,30.83,Frustrated,synthetic,1.0
43.02,0.242,1,7.73,242.43,2,0,-13.64,Addicted,synthetic,1.0
130.0,0.257,2,91.38,157.07,5,2,5.2,Addicted,synthetic,1.0
10.0,0.218,4,172.14,90.69,10,3,-1.13,Normal,synthetic,1.0
39.75,0.345,2,156.56,65.39,5,4,34.97,Normal,synthetic,1.0
26.76,0.551,6,5.0,106.77,9,2,28.28,Frustrated,synthetic,1.0
10.0,0.271,3,195.8,102.87,7,3,-14.55,Normal,synthetic,1.0
14.25,0.468,6,78.2,267.45,8,2,16.79,Frustrated,synthetic,1.0
46.22,0.782,3,40.21,104.09,2,2,-12.93,Normal,synthetic,1.0
45.68,0.388,3,76.19,127.16,10,4,58.65,Addicted,synthetic,1.0
54.83,0.639,9,28.19,134.1,13,2,53.51,Addicted,synthetic,1.0
35.53,0.321,5,93.59,183.42,14,3,-0.64,Normal,synthetic,1.0
48.54,0.511,8,157.99,120.82,12,3,7.27,Normal,synthetic,1.0
52.42,0.623,5,136.9,70.45,5,1,15.21,Frustrated,synthetic,1.0
10.0,0.643,4,191.11,84.74,7,2,21.72,Normal,synthetic,1.0
25.96,0.535,10,5.46,179.28,12,2,59.58,Frustrated,synthetic,1.0
66.35,0.189,3,134.73,126.61,9,0,116.64,Addicted,synthetic,1.0
22.29,0.186,2,63.18,228.05,1,0,82.07,Addicted,synthetic,1.0
45.03,0.35,1,78.63,153.57,1,3,7.85,Normal,synthetic,1.0
37.32,0.251,4,203.43,224.99,8,4,9.41,Normal,synthetic,1.0
27.4,0.394,1,44.02,69.36,1,2,8.37,Normal,synthetic,1.0
